hotel_id,facility_swimming,facility_gym,airport_shuttle,facility_wifi,facility_parking,trust_rating_value,d37_hotel_category_name
182066,YES,YES,NO,YES,NO,8.8,5-star
182070,YES,YES,NO,YES,YES,9.1,4-star
182090,NO,NO,YES,YES,NO,,4-star
182095,NO,NO,NO,YES,NO,7.7,2-star
182099,NO,NO,YES,YES,NO,6.7,4-star
182102,YES,YES,YES,YES,YES,9.3,5-star
182136,YES,NO,NO,YES,NO,8.7,3-star
182199,NO,YES,NO,YES,YES,9.2,4-star
182371,NO,YES,NO,NO,NO,,4-star
182383,NO,NO,NO,YES,NO,9.1,4-star
182391,NO,NO,YES,YES,NO,,3-star
182467,YES,NO,YES,YES,YES,9.2,5-star
182472,NO,NO,NO,NO,NO,,3-star
182513,NO,NO,NO,NO,NO,8.8,3-star
182527,YES,NO,YES,YES,YES,,4-star
182533,NO,NO,NO,YES,YES,,4-star
182593,NO,NO,YES,YES,YES,,4-star
182594,NO,NO,NO,NO,NO,8.2,3-star
182615,NO,YES,YES,YES,NO,9.4,3-star
182648,NO,NO,NO,YES,YES,7.8,4-star
182656,YES,NO,NO,NO,YES,8.7,4-star
182662,NO,YES,YES,YES,YES,,4-star
182670,NO,NO,YES,NO,NO,8.5,3-star
182676,YES,NO,YES,YES,YES,9.1,5-star
182680,NO,NO,NO,YES,NO,7.9,3-star
182698,NO,NO,YES,YES,NO,8.9,4-star
182702,NO,NO,NO,NO,NO,8.9,3-star
182779,NO,NO,NO,NO,NO,,4-star
182792,NO,NO,NO,NO,NO,8.0,3-star
182844,YES,NO,NO,YES,YES,8.9,5-star
182861,NO,NO,YES,YES,YES,7.6,4-star
182878,NO,NO,NO,YES,NO,8.9,4-star
182895,NO,NO,NO,NO,NO,5.8,4-star
182901,NO,YES,NO,NO,NO,9.3,4-star
182906,YES,NO,YES,YES,YES,9.4,4-star
182912,NO,NO,NO,YES,NO,,4-star
183197,NO,NO,NO,NO,NO,9.5,3-star
183208,NO,NO,NO,NO,NO,9.1,3-star
183209,NO,NO,NO,NO,NO,,4-star
183214,NO,NO,YES,YES,NO,8.3,3-star
183254,NO,NO,YES,NO,NO,9.6,4-star
183256,YES,NO,NO,YES,YES,9.7,4-star
183340,NO,NO,YES,YES,NO,,4-star
183389,NO,NO,YES,YES,NO,,3-star
183390,NO,NO,YES,YES,NO,,3-star
183398,YES,YES,NO,YES,YES,8.2,4-star
183402,NO,NO,NO,NO,NO,,3-star
183404,NO,NO,YES,YES,NO,,3-star
183406,YES,NO,YES,YES,YES,9.3,4-star
183415,NO,NO,NO,YES,YES,9.3,3-star
183417,NO,NO,YES,YES,NO,,3-star
183419,NO,NO,NO,NO,NO,,3-star
183426,NO,NO,NO,YES,YES,8.9,3-star
183432,NO,NO,YES,YES,NO,,3-star
183435,NO,NO,NO,YES,NO,8.0,3-star
183446,NO,NO,YES,YES,NO,,3-star
183578,NO,NO,NO,YES,NO,8.7,3-star
183588,YES,YES,NO,YES,NO,9.1,5-star
183593,YES,NO,NO,NO,YES,9.4,5-star
183606,NO,NO,YES,YES,NO,,3-star
183628,NO,NO,NO,NO,NO,,3-star
183866,NO,NO,NO,NO,NO,8.9,
183910,NO,NO,NO,NO,NO,8.8,3-star
183916,NO,NO,NO,YES,NO,7.7,4-star
183920,NO,NO,YES,NO,NO,,3-star
183923,NO,NO,NO,YES,NO,9.4,3-star
183924,NO,NO,NO,NO,NO,6.8,3-star
183925,NO,NO,YES,YES,YES,8.7,3-star
183926,NO,NO,YES,YES,YES,6.4,4-star
183927,NO,NO,NO,YES,NO,8.9,3-star
183944,NO,NO,NO,NO,NO,,3-star
183950,NO,NO,YES,YES,YES,9.4,4-star
183952,NO,YES,YES,YES,NO,9.5,5-star
183956,NO,NO,NO,YES,NO,8.8,4-star
183960,NO,NO,NO,YES,NO,,3-star
183965,NO,NO,NO,NO,NO,,4-star
183966,NO,NO,NO,NO,NO,9.1,4-star
184033,YES,NO,NO,NO,NO,9.3,5-star
184048,NO,NO,NO,YES,NO,,4-star
184055,NO,NO,NO,YES,YES,,3-star
184056,NO,YES,NO,YES,NO,8.4,5-star
184057,NO,YES,YES,YES,YES,8.7,5-star
184058,YES,YES,YES,YES,YES,9.5,4-star
184061,NO,NO,NO,NO,NO,9.6,4-star
184063,NO,NO,YES,YES,NO,,4-star
184064,NO,NO,NO,NO,NO,9.4,3-star
184070,NO,NO,NO,YES,YES,,5-star
184077,NO,NO,NO,YES,NO,,3-star
184082,NO,NO,NO,NO,NO,,3-star
184084,NO,YES,YES,YES,NO,8.5,4-star
184156,NO,YES,YES,YES,YES,9.1,4-star
184159,NO,NO,NO,NO,NO,9.4,3-star
184200,YES,YES,NO,NO,NO,,5-star
184203,NO,YES,NO,YES,YES,8.7,4-star
184233,NO,NO,NO,YES,NO,8.7,4-star
184246,NO,NO,NO,NO,NO,,3-star
184254,NO,NO,NO,YES,YES,9.3,4-star
184278,YES,NO,YES,NO,YES,9.2,4-star
184292,NO,NO,NO,NO,NO,,3-star
184399,NO,NO,NO,NO,NO,,3-star
184510,YES,YES,YES,YES,YES,8.8,5-star
184523,NO,NO,NO,NO,NO,,4-star
184564,YES,YES,YES,YES,NO,9.2,5-star
184673,NO,NO,NO,YES,YES,6.1,3-star
184675,YES,YES,YES,YES,NO,9.3,5-star
184720,YES,YES,YES,YES,YES,9.1,5-star
184737,YES,NO,NO,YES,YES,,4-star
184743,NO,NO,YES,YES,NO,8.9,4-star
184754,NO,NO,YES,YES,NO,9.4,5-star
184974,NO,NO,NO,YES,YES,8.4,4-star
184975,NO,NO,NO,YES,YES,9.5,5-star
184989,YES,YES,NO,YES,YES,8.8,5-star
185003,NO,NO,YES,YES,YES,8.7,4-star
185090,YES,YES,YES,YES,NO,8.7,5-star
185170,NO,NO,NO,NO,NO,9.7,5-star
185175,NO,NO,YES,YES,YES,8.9,4-star
185340,YES,YES,YES,YES,NO,9.3,5-star
185355,YES,YES,YES,YES,YES,9.5,5-star
185367,NO,NO,NO,YES,YES,9.5,4-star
185398,NO,NO,YES,YES,NO,9.1,3-star
185399,YES,NO,NO,YES,NO,6.6,4-star
185402,YES,YES,NO,YES,NO,,4-star
185569,NO,NO,NO,NO,NO,,3-star
185578,YES,NO,NO,NO,NO,,4-star
185674,NO,NO,NO,YES,NO,8.9,3-star
185675,YES,YES,NO,NO,NO,,4-star
185690,NO,NO,NO,YES,NO,9.3,4-star
185708,YES,NO,YES,YES,YES,9.2,5-star
185744,NO,NO,NO,NO,NO,,4-star
185769,YES,YES,NO,YES,YES,,4-star
185779,NO,NO,NO,NO,NO,,3-star
185781,YES,YES,NO,NO,NO,9.1,4-star
185827,YES,YES,YES,YES,YES,9.3,5-star
185842,YES,YES,YES,YES,YES,9.5,5-star
185892,NO,NO,NO,NO,NO,,
186261,NO,NO,NO,NO,NO,,
186277,NO,NO,NO,NO,NO,,3-star
186318,NO,NO,NO,NO,NO,,3-star
186323,NO,NO,NO,YES,YES,7.4,3-star
186329,NO,NO,NO,YES,YES,7.8,4-star
186434,NO,NO,YES,NO,YES,,3-star
186443,NO,NO,YES,NO,NO,,3-star
186445,NO,NO,YES,NO,YES,8.8,3-star
186448,NO,NO,YES,YES,NO,,3-star
186449,NO,NO,YES,NO,NO,6.1,3-star
186457,NO,NO,YES,NO,YES,,3-star
186462,NO,NO,NO,YES,NO,6.3,3-star
186464,NO,YES,NO,YES,NO,,4-star
186468,NO,NO,NO,NO,NO,,3-star
186530,NO,NO,NO,NO,NO,9.6,3-star
186533,NO,NO,NO,NO,NO,,3-star
186539,NO,NO,NO,NO,NO,9.5,3-star
186557,NO,NO,NO,NO,NO,,3-star
186561,NO,NO,NO,YES,NO,8.8,4-star
186623,NO,NO,NO,YES,YES,,3-star
186647,NO,NO,NO,YES,NO,8.1,3-star
186661,NO,NO,YES,YES,NO,9.1,2-star
186668,NO,NO,YES,YES,NO,,4-star
186673,NO,NO,NO,YES,NO,7.9,3-star
186675,NO,NO,NO,NO,NO,,3-star
186697,NO,NO,YES,NO,NO,7.6,3-star
186703,YES,NO,YES,YES,YES,9.3,5-star
186713,NO,NO,YES,YES,YES,9.3,3-star
186758,NO,NO,NO,YES,NO,9.9,3-star
186771,YES,NO,NO,NO,NO,,4-star
186774,NO,NO,NO,NO,NO,7.5,3-star
186777,NO,NO,NO,YES,NO,9.9,4-star
186872,NO,NO,NO,YES,NO,,3-star
186878,NO,NO,YES,NO,YES,,3-star
186883,NO,NO,NO,YES,NO,,3-star
186886,NO,NO,NO,YES,YES,9.6,4-star
186889,NO,NO,YES,YES,YES,,4-star
186895,NO,NO,YES,YES,NO,8.6,3-star
186905,NO,YES,YES,NO,YES,7.6,4-star
186910,NO,NO,NO,YES,YES,8.8,3-star
186912,NO,NO,NO,YES,NO,7.8,3-star
186914,YES,NO,NO,NO,YES,9.1,4-star
186922,NO,NO,NO,NO,NO,9.0,4-star
187080,NO,NO,YES,NO,YES,8.6,4-star
187138,NO,YES,YES,YES,YES,,4-star
187140,NO,NO,NO,YES,YES,8.1,3-star
187187,YES,YES,NO,YES,YES,8.8,4-star
187208,NO,NO,NO,YES,YES,8.4,4-star
187249,NO,NO,NO,YES,NO,7.9,4-star
187250,NO,NO,YES,NO,YES,7.7,3-star
187253,NO,NO,YES,YES,YES,,4-star
187257,NO,NO,NO,NO,NO,8.5,3-star
187261,NO,NO,NO,YES,NO,,4-star
187289,NO,NO,NO,NO,NO,,3-star
187291,NO,NO,NO,NO,YES,8.4,3-star
187293,NO,NO,YES,YES,NO,,3-star
187295,NO,NO,NO,NO,NO,8.5,2-star
187296,NO,NO,NO,YES,NO,7.9,4-star
187301,YES,NO,NO,YES,YES,8.4,4-star
187305,NO,YES,NO,YES,NO,9.1,4-star
187306,NO,YES,NO,YES,YES,7.8,4-star
187310,NO,NO,YES,NO,NO,8.5,4-star
187595,NO,NO,YES,YES,NO,8.9,3-star
187618,NO,NO,NO,NO,NO,8.2,3-star
187619,NO,NO,NO,YES,YES,,3-star
187621,NO,NO,NO,NO,YES,7.9,3-star
187624,NO,NO,NO,YES,NO,,3-star
187637,NO,NO,NO,YES,NO,,3-star
187855,NO,NO,NO,NO,NO,8.5,4-star
187861,NO,NO,NO,NO,NO,,3-star
187898,NO,NO,NO,YES,NO,,3-star
187900,NO,NO,NO,NO,NO,7.2,3-star
188041,YES,YES,YES,YES,YES,9.6,4-star
188126,NO,YES,NO,YES,NO,6.3,4-star
188393,NO,NO,NO,NO,NO,,3-star
188397,NO,NO,NO,NO,NO,9.7,5-star
188399,NO,NO,NO,YES,NO,,3-star
188401,NO,NO,NO,NO,NO,,3-star
188403,NO,NO,NO,YES,NO,,3-star
188408,NO,NO,NO,YES,NO,,3-star
188415,NO,NO,NO,YES,NO,8.3,3-star
188532,NO,NO,NO,NO,NO,9.1,4-star
188644,NO,YES,NO,NO,YES,8.4,4-star
188701,NO,NO,NO,YES,NO,9.0,4-star
188717,NO,NO,NO,YES,NO,7.2,4-star
188773,NO,NO,NO,NO,NO,9.3,4-star
188860,NO,NO,NO,NO,NO,,4-star
188927,NO,YES,NO,NO,NO,7.4,3-star
189048,YES,YES,NO,YES,YES,9.2,5-star
189061,NO,NO,NO,YES,NO,,3-star
189107,NO,YES,YES,YES,YES,8.8,4-star
189139,YES,NO,NO,NO,YES,9.1,5-star
189192,YES,YES,NO,YES,NO,9.2,5-star
189317,YES,YES,NO,YES,NO,9.1,4-star
189323,NO,NO,NO,NO,NO,9.0,4-star
189328,YES,YES,NO,YES,YES,9.1,5-star
189333,NO,NO,NO,NO,NO,,
189358,NO,NO,YES,NO,NO,6.9,3-star
189523,NO,NO,YES,YES,NO,,3-star
189525,YES,YES,NO,NO,YES,9.3,5-star
189526,NO,NO,NO,YES,NO,6.3,3-star
189528,NO,NO,NO,YES,NO,9.5,4-star
189661,NO,NO,NO,YES,NO,9.4,3-star
189747,NO,NO,NO,YES,NO,7.4,4-star
189777,NO,NO,YES,YES,YES,8.7,4-star
189782,NO,NO,NO,NO,NO,7.6,3-star
190031,NO,YES,YES,NO,NO,9.0,4-star
190105,YES,YES,YES,YES,YES,9.3,4-star
190107,YES,NO,YES,YES,NO,,4-star
190233,YES,NO,NO,NO,NO,9.3,4-star
190307,NO,YES,YES,YES,YES,7.6,4-star
190308,NO,NO,YES,YES,NO,9.6,3-star
190315,NO,NO,NO,NO,NO,9.5,4-star
190324,NO,NO,NO,NO,NO,7.9,3-star
190326,NO,NO,NO,YES,YES,8.8,4-star
190327,YES,NO,YES,YES,YES,,4-star
190350,YES,YES,YES,YES,YES,9.5,5-star
190405,NO,NO,NO,YES,YES,8.7,3-star
190481,NO,NO,NO,NO,NO,,3-star
190579,NO,NO,NO,YES,YES,,4-star
190649,NO,NO,NO,YES,NO,8.5,3-star
190653,NO,NO,NO,YES,NO,8.4,3-star
190693,YES,YES,NO,YES,YES,9.0,4-star
190717,NO,NO,NO,NO,NO,8.3,3-star
190718,NO,NO,NO,NO,NO,,3-star
190727,NO,NO,YES,YES,YES,,4-star
190729,YES,YES,NO,YES,YES,9.3,5-star
190733,YES,NO,NO,YES,YES,9.3,5-star
190808,NO,NO,NO,YES,YES,9.2,3-star
190811,NO,NO,NO,NO,NO,,3-star
191044,NO,NO,NO,NO,NO,8.6,3-star
191046,NO,NO,NO,YES,YES,9.2,3-star
191049,NO,NO,NO,NO,YES,8.6,3-star
191255,YES,YES,YES,YES,NO,8.9,5-star
191277,NO,NO,NO,NO,NO,8.6,3-star
191323,NO,NO,NO,NO,NO,,3-star
191338,NO,NO,YES,YES,NO,7.7,4-star
191341,NO,NO,NO,YES,YES,9.0,3-star
191348,NO,NO,YES,YES,YES,,4-star
191485,NO,NO,NO,YES,NO,8.8,4-star
191490,NO,NO,YES,YES,YES,6.2,4-star
191546,NO,NO,NO,YES,YES,9.8,4-star
191685,NO,NO,NO,YES,NO,,3-star
191691,NO,NO,NO,NO,NO,9.5,3-star
191747,NO,NO,NO,YES,YES,8.7,4-star
191772,YES,YES,NO,YES,NO,9.4,5-star
191773,YES,YES,NO,NO,YES,9.6,5-star
191790,NO,YES,NO,YES,YES,,3-star
191791,NO,NO,NO,YES,NO,9.1,4-star
191803,NO,NO,YES,YES,NO,8.9,3-star
191820,YES,NO,NO,NO,YES,8.7,4-star
191821,NO,NO,NO,YES,NO,8.2,4-star
191823,NO,NO,YES,YES,YES,,5-star
191826,NO,YES,NO,YES,YES,9.2,5-star
191828,NO,NO,NO,NO,NO,,3-star
191848,NO,NO,NO,YES,YES,9.1,3-star
191876,NO,NO,NO,NO,NO,,3-star
191886,NO,NO,NO,YES,NO,,3-star
191888,NO,NO,NO,YES,YES,9.3,3-star
191894,YES,YES,YES,YES,NO,8.9,4-star
191895,NO,NO,NO,YES,YES,,3-star
191924,NO,NO,YES,YES,YES,8.1,4-star
191928,NO,NO,NO,NO,YES,8.7,3-star
191931,YES,NO,YES,YES,NO,7.1,4-star
191934,NO,NO,NO,NO,NO,8.2,3-star
192175,NO,NO,NO,NO,NO,8.5,3-star
192176,NO,NO,YES,YES,NO,,3-star
192271,NO,NO,NO,NO,NO,,3-star
192294,NO,NO,NO,NO,NO,8.7,3-star
192302,NO,NO,YES,YES,NO,8.6,3-star
192309,NO,NO,YES,YES,NO,8.8,3-star
192318,NO,NO,YES,NO,NO,9.1,3-star
192327,NO,NO,YES,YES,NO,9.4,3-star
192418,NO,NO,YES,YES,YES,,3-star
192455,NO,YES,NO,YES,NO,9.4,5-star
192467,YES,YES,NO,NO,YES,9.4,4-star
192471,YES,YES,NO,YES,NO,,5-star
192473,YES,YES,YES,NO,NO,9.3,4-star
192476,NO,NO,NO,YES,NO,,3-star
192479,YES,YES,NO,YES,NO,9.2,5-star
192528,YES,NO,NO,YES,YES,9.4,5-star
192624,NO,NO,NO,NO,NO,9.2,4-star
192730,NO,NO,NO,YES,NO,9.2,3-star
192732,YES,NO,NO,YES,YES,9.1,5-star
192759,NO,NO,NO,NO,NO,9.2,4-star
192762,NO,NO,NO,NO,NO,7.9,2-star
192766,YES,YES,NO,YES,YES,9.4,5-star
192785,NO,NO,NO,YES,NO,8.8,3-star
192789,NO,NO,NO,NO,YES,5.7,3-star
192790,NO,NO,NO,NO,YES,,3-star
192794,NO,NO,YES,YES,YES,7.2,3-star
192985,YES,YES,NO,NO,NO,,5-star
193114,NO,NO,NO,YES,NO,8.5,3-star
193121,NO,NO,NO,NO,NO,,3-star
193122,NO,YES,YES,YES,NO,8.6,4-star
193141,NO,NO,NO,NO,NO,9.5,4-star
193170,NO,NO,NO,NO,NO,8.9,4-star
193239,NO,NO,NO,NO,NO,,3-star
193268,YES,YES,YES,YES,NO,9.4,5-star
193274,NO,NO,NO,YES,NO,9.5,4-star
193412,NO,NO,NO,YES,NO,8.9,3-star
193413,NO,NO,NO,NO,NO,8.9,3-star
193417,NO,NO,NO,NO,NO,9.3,3-star
193427,NO,NO,NO,NO,NO,9.2,3-star
193451,NO,YES,YES,NO,NO,6.4,4-star
193453,NO,YES,NO,NO,NO,6.2,3-star
193483,NO,NO,YES,YES,YES,8.6,3-star
193484,YES,NO,YES,YES,NO,9.4,5-star
193486,NO,NO,YES,YES,NO,8.4,3-star
193488,NO,NO,NO,NO,NO,8.6,3-star
193557,YES,YES,NO,NO,NO,9.1,4-star
193560,NO,NO,YES,YES,NO,,3-star
193561,NO,NO,NO,NO,YES,8.4,3-star
193567,NO,NO,YES,YES,NO,8.7,4-star
193570,NO,NO,NO,NO,NO,,2-star
193647,YES,YES,NO,YES,NO,8.8,4-star
193664,NO,NO,NO,YES,NO,9.2,4-star
193750,NO,NO,NO,YES,YES,9.0,4-star
193752,NO,NO,NO,YES,YES,8.1,3-star
193759,NO,NO,NO,YES,YES,9.0,4-star
193765,NO,NO,YES,YES,YES,,3-star
193784,NO,NO,YES,NO,YES,8.7,4-star
193785,NO,NO,NO,NO,NO,7.8,4-star
193876,NO,NO,NO,YES,YES,8.8,2-star
193878,NO,NO,NO,YES,YES,9.6,4-star
193883,NO,NO,NO,NO,NO,8.1,3-star
193886,NO,NO,NO,YES,YES,9.2,3-star
193928,NO,NO,YES,YES,NO,9.0,3-star
194007,YES,NO,NO,YES,NO,,4-star
194015,NO,NO,NO,NO,YES,9.4,4-star
194016,YES,YES,NO,NO,NO,9.4,5-star
194019,YES,NO,NO,NO,YES,9.3,4-star
194245,YES,YES,NO,NO,NO,9.0,5-star
194250,NO,NO,NO,NO,NO,,3-star
194400,NO,YES,YES,YES,NO,9.4,4-star
194409,NO,NO,YES,YES,YES,8.6,3-star
194411,NO,NO,NO,YES,NO,,4-star
194412,NO,NO,NO,NO,NO,,3-star
194419,NO,NO,NO,YES,YES,7.7,3-star
194423,NO,NO,NO,YES,NO,,3-star
194435,NO,YES,YES,NO,NO,,4-star
194439,NO,NO,NO,YES,YES,8.6,2-star
194452,NO,NO,NO,YES,NO,,3-star
194507,YES,NO,YES,YES,NO,9.5,5-star
194660,NO,NO,NO,YES,NO,9.3,3-star
194696,NO,NO,NO,NO,NO,8.5,3-star
194700,NO,NO,YES,YES,NO,,3-star
194705,YES,NO,NO,NO,YES,8.7,3-star
194710,NO,NO,NO,YES,YES,8.2,3-star
194713,NO,NO,YES,NO,NO,,3-star
194714,NO,NO,NO,YES,YES,7.8,3-star
194724,NO,NO,YES,NO,NO,,3-star
194726,NO,NO,YES,YES,YES,9.0,4-star
194731,NO,NO,NO,YES,NO,6.8,3-star
194737,NO,NO,NO,NO,NO,,3-star
194845,YES,YES,NO,YES,YES,,4-star
194849,NO,NO,YES,NO,NO,,3-star
194887,NO,NO,NO,NO,NO,9.6,3-star
194967,NO,NO,NO,YES,YES,9.6,4-star
194992,YES,NO,NO,YES,NO,9.8,5-star
195022,NO,NO,NO,YES,NO,8.2,4-star
195097,NO,NO,NO,NO,NO,9.1,4-star
195099,NO,NO,NO,NO,NO,,3-star
195100,NO,YES,NO,YES,YES,7.1,3-star
195111,NO,YES,YES,YES,YES,8.6,4-star
195113,NO,NO,NO,NO,NO,,3-star
195114,NO,NO,NO,YES,NO,7.5,3-star
195129,NO,NO,YES,YES,NO,9.1,2-star
195174,NO,NO,YES,YES,YES,8.3,2-star
195186,YES,YES,NO,YES,NO,9.2,5-star
195189,NO,NO,NO,NO,NO,,4-star
195235,YES,YES,YES,YES,NO,9.5,4-star
195238,YES,YES,NO,NO,NO,9.5,4-star
195279,YES,YES,NO,NO,YES,9.4,4-star
195281,YES,YES,YES,NO,YES,,4-star
195361,NO,YES,NO,YES,NO,,4-star
195390,NO,NO,NO,YES,NO,,4-star
195393,NO,NO,NO,NO,NO,,3-star
195403,NO,NO,NO,NO,NO,9.6,
195540,NO,NO,YES,YES,NO,,4-star
195551,NO,NO,NO,YES,NO,8.5,3-star
195556,NO,NO,YES,YES,NO,,3-star
195676,YES,YES,NO,YES,YES,9.3,5-star
195685,NO,NO,NO,NO,NO,8.2,3-star
195698,YES,YES,NO,NO,NO,,5-star
195701,NO,NO,NO,NO,NO,8.0,3-star
195702,NO,NO,NO,YES,NO,7.5,2-star
195703,NO,NO,NO,YES,YES,7.5,3-star
195704,NO,NO,NO,NO,NO,,3-star
195765,NO,NO,NO,NO,NO,9.6,4-star
195845,NO,NO,NO,YES,NO,,3-star
195851,NO,NO,YES,YES,YES,9.4,4-star
195858,YES,YES,YES,NO,NO,9.5,5-star
195863,NO,NO,NO,NO,NO,7.9,3-star
195998,YES,YES,NO,YES,NO,9.0,5-star
196007,YES,YES,YES,NO,YES,,5-star
196039,NO,NO,NO,NO,NO,,3-star
196125,NO,NO,YES,NO,YES,,4-star
196143,NO,NO,YES,YES,YES,8.2,5-star
196144,NO,NO,NO,YES,NO,8.7,3-star
196146,NO,NO,YES,YES,NO,8.9,3-star
196148,NO,NO,NO,NO,NO,8.8,4-star
196154,NO,NO,NO,NO,NO,,3-star
196155,NO,NO,YES,YES,NO,5.0,3-star
196179,NO,NO,YES,NO,NO,,3-star
196184,NO,NO,NO,NO,NO,7.1,3-star
196193,NO,NO,NO,NO,NO,9.2,4-star
196195,NO,NO,NO,YES,YES,,4-star
196198,NO,NO,NO,NO,NO,8.9,3-star
196280,NO,NO,YES,NO,NO,,3-star
196311,NO,NO,NO,NO,NO,9.1,4-star
196322,NO,YES,NO,YES,YES,8.9,4-star
196453,YES,NO,YES,YES,YES,,4-star
196503,YES,NO,NO,YES,NO,9.2,4-star
196774,NO,NO,NO,NO,YES,9.4,3-star
196898,YES,NO,YES,YES,YES,9.0,5-star
196928,NO,NO,NO,NO,NO,9.7,4-star
196933,YES,YES,YES,YES,NO,,4-star
196952,NO,NO,NO,NO,NO,,3-star
196970,YES,NO,YES,YES,YES,9.6,4-star
196980,NO,YES,NO,NO,NO,8.8,4-star
197003,NO,NO,NO,NO,NO,8.8,
197004,YES,YES,YES,YES,NO,8.4,5-star
197101,NO,NO,NO,YES,NO,,4-star
197103,NO,YES,NO,NO,NO,7.0,3-star
197106,YES,NO,NO,YES,NO,7.9,5-star
197108,NO,NO,NO,YES,NO,9.3,4-star
197109,NO,NO,NO,NO,NO,,3-star
197110,NO,NO,NO,YES,NO,,3-star
197112,YES,YES,NO,YES,YES,9.2,4-star
197116,YES,YES,YES,YES,YES,9.1,4-star
197118,YES,NO,YES,NO,YES,,5-star
197122,NO,NO,YES,YES,NO,7.7,3-star
197162,NO,NO,NO,NO,NO,9.4,3-star
197165,NO,NO,NO,YES,NO,,3-star
197203,YES,NO,YES,YES,NO,9.0,5-star
197207,YES,NO,NO,YES,NO,9.4,5-star
197248,YES,YES,YES,YES,YES,9.4,5-star
197256,NO,YES,YES,YES,YES,7.4,4-star
197259,NO,NO,NO,NO,NO,8.8,3-star
197343,NO,NO,NO,NO,YES,,4-star
197344,YES,YES,NO,NO,NO,8.7,4-star
197345,NO,NO,YES,YES,NO,9.5,4-star
197365,NO,NO,NO,YES,YES,9.1,4-star
197376,NO,NO,NO,YES,NO,8.0,4-star
197428,NO,NO,NO,YES,NO,9.4,4-star
197430,NO,NO,NO,NO,NO,8.9,3-star
197440,YES,YES,YES,YES,YES,9.4,5-star
197534,NO,NO,NO,YES,NO,8.3,4-star
197778,YES,YES,YES,YES,YES,8.9,5-star
197796,YES,YES,NO,NO,NO,9.2,4-star
197821,NO,YES,NO,YES,YES,9.1,4-star
197873,YES,YES,NO,YES,NO,9.6,4-star
197874,NO,NO,NO,NO,NO,9.4,5-star
197884,YES,YES,YES,YES,NO,9.6,5-star
197885,YES,YES,YES,YES,YES,9.6,5-star
197886,NO,NO,NO,NO,NO,9.3,5-star
197888,NO,NO,NO,YES,NO,9.5,4-star
198122,NO,NO,YES,NO,NO,,4-star
198128,NO,NO,NO,YES,NO,8.6,3-star
198129,NO,NO,NO,NO,NO,9.7,4-star
198141,NO,NO,YES,YES,YES,,4-star
198256,NO,NO,NO,YES,NO,,3-star
198259,YES,NO,YES,YES,YES,8.1,4-star
198328,YES,YES,NO,YES,NO,9.1,5-star
198342,NO,NO,NO,NO,NO,9.1,3-star
198355,YES,YES,NO,NO,NO,9.3,5-star
198418,YES,YES,NO,YES,NO,8.9,3-star
198433,NO,NO,NO,YES,YES,8.8,3-star
198603,YES,NO,NO,YES,YES,,3-star
198637,NO,NO,NO,YES,NO,9.3,3-star
198685,NO,NO,NO,NO,NO,9.0,
198750,YES,NO,YES,YES,NO,9.3,5-star
198819,NO,NO,NO,NO,NO,,
198935,YES,YES,NO,NO,NO,9.3,5-star
199041,NO,NO,NO,NO,NO,,4-star
199076,NO,NO,NO,NO,NO,9.2,2-star
199155,NO,NO,NO,NO,NO,9.2,2-star
199170,NO,NO,NO,YES,NO,8.6,3-star
199174,YES,YES,NO,NO,YES,9.0,5-star
199185,NO,NO,NO,YES,NO,8.6,3-star
199187,NO,NO,NO,NO,NO,8.2,2-star
199188,NO,NO,NO,NO,NO,8.8,2-star
199283,YES,YES,YES,YES,YES,9.2,5-star
199369,YES,YES,NO,YES,NO,9.4,5-star
199516,NO,NO,NO,YES,YES,9.5,4-star
199571,NO,NO,NO,YES,YES,8.2,3-star
199608,NO,NO,NO,YES,NO,9.1,4-star
199637,YES,NO,NO,NO,YES,9.2,4-star
199715,NO,NO,NO,YES,NO,5.4,3-star
199783,NO,NO,YES,YES,NO,8.5,4-star
199791,NO,NO,NO,YES,NO,8.2,4-star
199799,YES,YES,YES,YES,NO,9.3,5-star
200049,NO,NO,YES,YES,NO,8.0,4-star
200196,YES,YES,NO,YES,YES,9.3,5-star
200278,NO,NO,YES,NO,NO,,4-star
200291,NO,NO,NO,YES,NO,9.0,4-star
200292,NO,NO,NO,YES,NO,,3-star
200335,NO,NO,NO,YES,NO,,4-star
200371,YES,YES,NO,YES,YES,9.4,5-star
200451,YES,NO,NO,NO,YES,9.6,5-star
200487,NO,NO,NO,NO,NO,,3-star
200530,NO,NO,NO,YES,NO,9.0,4-star
200552,NO,NO,NO,YES,YES,9.4,4-star
200553,NO,NO,NO,YES,NO,8.7,3-star
200557,NO,NO,NO,YES,NO,8.7,3-star
200561,NO,NO,YES,YES,YES,8.8,4-star
200563,NO,NO,YES,YES,YES,9.3,3-star
200565,NO,NO,NO,NO,NO,8.7,3-star
200573,NO,NO,NO,NO,NO,,3-star
200576,NO,NO,NO,YES,YES,8.7,3-star
200592,NO,NO,NO,YES,YES,8.8,3-star
200604,NO,NO,NO,NO,NO,9.1,
200697,YES,NO,NO,NO,YES,9.3,5-star
200964,YES,YES,YES,YES,YES,,5-star
201125,YES,NO,NO,YES,YES,9.1,5-star
201157,NO,NO,NO,YES,NO,9.0,4-star
201213,NO,NO,YES,NO,NO,8.9,3-star
201289,YES,YES,YES,YES,NO,9.2,4-star
201293,YES,YES,YES,YES,NO,9.3,5-star
201316,NO,NO,NO,NO,NO,,4-star
